Label,Contents,Status
0,nyata rasmi suruhanjaya koperasi malaysia suruhanjaya belakang suruhanjaya dapat gelintir individu bertanggungjawab koperasi gc had giat kumpul maklumat peribadi orang ramai dasar sema dapat bahawa koperasi gc had daftar suruhanjaya koperasi malaysia salah bawah seksyen b akta koperasi akta larang guna nama koperasi lain kelulus suruhanjaya hubung suruhanjaya nasihat orang ramai mudah sebarang maklumat peribadi individu nali,True 
0,warga emas tular laman sosial rana temu baring lemah tepi jalan lipis isnin april sah tinggal dunia akibat serang jantung ketua polis daerah lipis superintendan azli mohd noor bedah siasat lai fah kuen hospital kuala lipis malam april kenal punca mati harap jelas tamat dakwa konon lelaki tinggal dunia akibat lapar anggota beli bekal makan nasi lelaki malam tinggal dunia mayat temu anggota polis rumah lelaki belah pagi esok hari hantar sarap pantau ada,True 
0,nyata rasmi ketua arah kesihatan malaysia datuk dr noor hisham abdullah kkm maklum bahawa mohon terima tuju kesah guna disinfection box chamber tunnel booth partition gate kurang jangkit covid ianya nilai cawangan nilai teknologi kesihatan kkm pandang ianya lapor alat nyahkuman negara nilai model alat negara model sedia malaysia dapat bahawa prose nyahkuman alat nilai libat alat tempoh individu sembur bahan kimia tuju nyahkuman semua model kaji bahan kimia hasil nilai dapat bahawa tiada bukti bahawa alat kesan kurang jangkit covid jangka pada prose nyahkuman kesan prose bunuh kuman badan manusia tambah bahan kimia bawa mudarat selaput badan membrane mucosa mata mulut dasar nilai kkm saran guna disinfection box chamber tunnel booth partition gate langkah kurang jangkit covid manusia,True 
0,nyata rasmi arah kesihatan negeri negeri sembilan jabat kesihatan negeri negeri sembilan jknns rujuk isu kluster sendayan terbit portal berita rujuk nyata bahawa duduk taman sendayan arah jalan saring kesihatan jknns bahawa arah jabat kesihatan daerah seremban sahaja hadir jalan saring uji covid arah jabat kesihatan daerah seremban hadir maklum jabat kesihatan daerah seremban ambil tindak jalan siri aktiviti saring kalang kontak rapat sakit covid bandar sri sendayan samping jabat kesihatan daerah seremban prose nyahkuman buah lokasi dikenalpasti bandar sri sendayan april kerjasama agens jabat bomba selamat majlis bandaraya seremban badan urus sisa pejal bersih awam swcorp,True 
0,nyata unit komunikasi medium pahang ukomp kolej imperium gambang nafi lapor portal berita bahasa inggeris malam bahawa abai kebaji ajar paksa tinggal rumah sewa tempoh perintah kawal gera pkp ketua eksekutif encik maser salleh semenjak pkp kolej hantar bekal makan guna ajar turut pkp pasuk fasa kolej bantu ajar hantar barangan perlu konsep barang hantar rumah gerak tagih barang rumah rak terusi nyata medium malam,True 
0,giatmara had nafi dapat arah urus giatmara kumpul data usahawan-usahawan tuju mohon terima sebarang bantu pakej rangsang ekonomi negeri orang ramai nasihat rujuk laman rasmi giatmara emel email protected hubung jabat giatmara talus terang,True 
0,ketua polis johor datuk ayob khan nafi gambar tular jabat polis daerah ipd kluang malam amal penjara sosial tahan pkp gambar tular rana tahan ipd prose dokumentasi jalan laku penjara sosial,True 
0,nyata medium arah hospital sultanah nora ismail hsni batu pahat hsni rujuk mesej angka tular bahawa hospital alami kurang alat sukat suhu hsni nafi nyata bahawa alat sukat suhu cukup alat sukat suhu cukup tampung perlu hsni batu pahat hospital mohon tiada penyumbnag ambil sempat situasi wabak covid samada penting peribadi penting mana urus hospital harga sumbang takat juta terima kasih sumbang,True 
0,nyata rasmi arah kesihatan negeri terengganu jabat kesihatan negeri terengganu rujuk nyata tular aplikasi whatsapp mati kes syak covid jalan abdul rahman limbong padang negara kuala terengganu april maklum si mati dapat tinggal dunia rumah jenazah bawa hospital sultanah nur zahirah periksa hasil uji makmal si mati beliau negatif covid jabat nasihat orang ramai sentiasa hati jaga keluarga kekal rumah pandang jangkit virus covid sakit gejala orang ramai patuh perintah kawal gera pkp jalan samping amal tahap bersih kerap cuci tangan etika batul penjara sosial social distancing awal tular covid,True 
0,polis johor nasihat orang awam golong profesional semak fakta muat video gambar keliru masyarakat ketua polis johor datuk ayob khan mydin pitchay bertanggungjawab tular fakta sahih kerja dedikasi nafi wenang beliau sangkal dakwa doktor klinik swasta terusi video viral dakwa polis kerja duduk jabat sifat bertanggungjawab melulu beliau semak lokasi nyata doktor iaitu pasar larkin kedai serbaneka taman bukit mutiara pasar raya taman daya dasar siasat penjara sosial dakwa doktor,True 
0,google gmail sekat juta emel pancing data phishing minggu sahaja google juta e-mel hasad malware tipu scam kait covid google serang emel phishing scam dekat insentif wang timbul resah dorong mangsa tindak balas tipu samar organisasi raja tubuh kesihatan dunia who sumbang tipu guna muat turun isi hasad percubaan pancing data kerja rumah google saran guna muat turun fail nali kesah sahih url paut maklumat log masuk guna nasihat periksa sekuriti lindung akaun contoh modus operandi emel phishing,True 
0,nyata medium arah kesihatan negeri sabah jabat kesihatan negeri sabah jkns rujuk mesej tular jaring sosial whatsapp april not perintah tutup premis hospital wanita kanak-kanak sabah hwkks keluar jabat kesihatan kawasan kota kinabalu jkns bahawa langkah jangkit covid tular hwkks wad letak kuarantin tempoh kuarantin masuk sakit anggota tugas wad dikuarantin mudah tetap jkns khidmat hwkks operasi orang awam bimbang rawat hospital siasat perinci dapat jangkit covid hwkks had golong anggota kesihatan kontak dekat ahli keluarga kontak rumah orang awam nasihat panik bekerjasama sokong padu usaha jkns tangan situasi,True 
0,universiti utara malaysia uum sebar mesej palsu,True 
0,nyata medium jabat kesihatan negeri kedah jabat kesihatan negeri kedah rujuk nyata video tular medium sosial kait tutup unit rawat rapi icu hospital sultanah bahiyah jabat kesihatan negeri kedah bahawa unit rawat rapi icu hospital sultanah bahiyah hsb operasi maklum kes covid rawat hospital sultanah bahiyah tiada sakit rawat icu video dimuatnaik medium sosial sedia orang orang tahu urus hospital sultanah bahiyah jabat kesihatan negeri kedah utama anggota kesihatan jabat kesihatan negeri kedah keluar nyata memuatnaik gambar video keliru menimblkan persepsi salah masyarakat awam,True 
0,menteri didik malaysia kpm tarikh peperiksaan tular medium sosial palsu,True 
0,dasar sema mcmc astro awan nafi hubung perkara astro awan rujuk tangkap skrin tular medium sosial astro awan siar nyata bahawa motosikal kuasa lebih cc benar konvoi rujuk longgar perintah kawal gera pkp fasa nafi lepas sebar gambar bertanggungjawab cetus keliru orang ramai imej tera teks rayap sengaja ubah suai tulis pkp fasa motorsikal kuasa lebih cc benar konvoi longgar kategori easyrider sahaja teks sunting sebar imej ambil sidang medium menteri kanan selamat datuk seri ismail sabri siar langsung rabu april astro awan orang ramai mudah daya sebar berita palsu seru berita salur sumber sah,True 
0,arah jabat kesihatan negeri jkns dr chin zin hing bahawa hospital sarawak hus tutup operasi timbang tutup hospital rana khidmat bahawa kurang kes jangkit chin hospital patuh prosedur operasi standard sop cegah wabak justeru dakwa henti operasi hospital wajar faham kes laku tempoh lebih jadi rata kes hari beliau statistik kes jangkit klasifikasi rendah beliau semua kes sebab jangkit tugas sebab jangkit kluster jamin usaha kekal kawal ikut langkah cegah patut,True 
0,nyata medium arah kesihatan negeri negeri sembilan jabat kesihatan negeri negeri sembilan jknns rujuk artikel tular siar facebook april kait kes covid syak kalang niaga pasar seremban terbit akhbar tempat rujuk artikel terbit akhbar tempat teah tular aplikasi facebook nyata serama niaga barangan basah sah kontak rapat kluster pasar borong layang saring covid jknns bahawa arah jabat kesihatan daerah seremban sahaja hadir jalan saring uji covid arah jabat kesihatan daerah seremban hadir maklum jabat kesihatan daerah seremban jalan siri aktiviti saring kalang niaga pasar basar seremban kait kluster pasar borong kuala lumpur,True 
0,jpj bahawa lesen pandu suruhanjaya bangsa satu lari unhcr pegang kad unhcr sah pandu jua jenis kenderaan motor malaysia selaras akta angkut jalan dasar peti nyata medium menteri negeri kdn tarikh april bahawa pegang kad unhcr sebarang status hak asas muka sebarang tuntut raja malaysia,True 
0,kumpul telekom malaysia tm hati sindiket tipu emel nama ahli lembaga arah tm daya orang awam sila rujuk paut maklumat sindiket tipu leluasa tm kongsi maklumat langkah ambil maklumat terima sah kumpul tm pasti info terima laman web rasmi kumpul tm contoh tm com my unifi com my pasti alamat kirim emel domain rasmi kumpul tm contoh xxx com my xxx com my,True 
0,nyata medium jabat kesihatan negeri jkn johor jkn johor nafi kait mesej tular medium sosial sakit covid positif kes klinik sentral bandar utama daerah gamat rana maklumat,True 
0,jabat khidmat veterinar putrajaya jpvp orang ramai panik bimbang berita tular medium sosial dakwa ayam beli pasar raya ejen bawa virus covid bahaya nyawa dasar nyata keluar jabat khidmat veteriner putrajaya jpvp mei bahawa ayam terna jangkit virus covid kerja kilang urus prose ayam kontak covid jurucakap jabat virus covid tahan daging ayam kerja syarikat ayam babit sah positif covid prose sembelih pemprosesan ayam virus covid ayam mati ayam selamat makan,True 
0,siar medium jabat kesihatan negeri jkn johor jkn johor nafi kait mesej audio tular medium sosial sakit covid kes kawasan kayu ara pasung daerah pontian rana maklumat,True 
0,menteri li yab dato seri azlan papar papan iklan palsu diubahsuai papar iklan benar papar iklan benar,True 
0,menteri kesihatan malaysia kkm nyata beliau palsu mohon orang ramai sebar berita elak keliru,True 
0,polis nafi laku jadi rompak babit bank pekan jasin tular facebook muat portal ketua polis daerah jasin deputi superintendan mispani hamdan beliau jadi nafi video durasi tular jadi rompak tiada laku insiden tembak siar beliau jadi polis jaya tahan berkas lelaki cuba lari kilometer felda bukit senggeh arah pekan jasin jadi lelaki kereta jenis proton waja warna hitam curiga rana henti tepi jalan sunyi polis jalan ronda dekat kereta pandu usia rekod jenayah lampau kait dadah pecut lari dua suspek jaya tahan bulat rim bantu anggota polis ronda mpv trafik lepas minit aksi kejar,True 
0,menteri sumber manusia nafi libat menteri skim pinjam tawar,True 
0,nyata medium lembaga hasil negeri malaysia lhdnm lembaga hasil negeri malaysia lhdnm nasihat orang ramai sentiasa waspada sindiket tipu samar pegawai lhdnm aktif akhir hubung orang ramai nasihat hati panggil mesej e-mel mahupun surat terima lhdnm ragu ambil langkah semak lhdnm panggil hasil care line customer care officer borang maklum balas lhdnm hadir cawangan lhdnm dekat dedah butir perban klik paut terima e-mel ragu pasti bayar tunggak cukai lhdnm muat turun sebarang aplikasi panggil nali panggil nombor telefon nali semak nombor telefon lhdnm portal rasmi lhdnm lhdnm bahawa pegawai lhdnm ikat untuk kerahsiaan maklumat cukai seksyen akta cukai dapat maklumat peribadi bayar cukai dihebahkan tiga wenang,True 
0,rujuk maklumat tular medium sosial ajak rakyat malaysia umur daftar undi suruhanjaya pilih raya spr bahawa daftar undi laksana daftar undi laksana serentak daftar pilih automatik siap spr selesai masuk sedia pinda atur pilih raya daftar pilih undang kait sedia standard operating procedure sop sedia sistem infrastruktur semua siap jangka selesai lewat julai spr keluar nyata medium rasmi sebarang kembang kini seru orang ramai rujuk spr laman rasmi www spr gov my facebook rasmi spr hubung talus elak tular berita palsu,True 
0,jam malam pegawai perintah maritim operasi pdrm langkawi terima maklumat cubaan ceroboh air langkawi bot datang asing izin pati rohingya hasil maklumat bot rh pasu polis marin kapal maritim km kimanis agens penguatkuasaan maritim malaysia atur gerak kawasan libat laksana operasi pantau usir jam pagi km kimanis jaya e lokasi pintas bot air langkawi sedia laksana prose usir bot air antarabangsa km kimanis hampir bot serama orang pati rohingya terjun laut renang pantai semua jaya tahan apmm sedia darat periksa bot jalan dapat serama orang pati rohingya mayat pati wanita jumpa bot periksa dapat kesan bot sengaja bocor enjin bot alami kerosakan teruk baik kerosakan alami bot sebab tindak usir km kimanis bantu makan air bersih pati dasar manusia majlis selamat negara mkn benar bot tunda jet teluk ewa langkawi semua orang pati tahan letak kem bina negara wawas langkawi mayat pati wanita jumpa serah pdrm tindak national task force ntf laksana op benteng padu libat angkat tentera malaysia atm polis diraja malaysia pdrm agens penguatkuasaan maritim malaysia apmm agens penguatkuasaaan selamat komited sempadan air darat negara ceroboh pati anasir asing pelihara daulat sejahtera negara serama orang pati orang tekong orang seludup tahan serama pati orang tekong buah bot usir cuba ceroboh sempadan negara masyarakat gesa kerjasama salur sebarang maklumat aktiviti anasir asing samada libat pati aktiviti seludup ceroboh sempadan sebarang aktiviti jenayah rentas sempadan talus hotline pusat operasi ntf kerjasama harga usaha operasi laksana jaya,True 
0,nyata polis diraja malaysia pdrm amal terima duit raya talus perkara baharu masyarakat negara lepas tahap dar jangkit covid tingkat perkara galak cuai papar nama nombor akaun bank medium sosial undang tahu maklumat papar sindiket tipu daya hubung individu samar pegawai polis bank imigresen lain salah pindah wang nasihat mada kongsi maklumat peribadi sahaja papar konon mudah si beri,True 
0,nyata polis diraja malaysia pdrm amal terima duit raya talus perkara baharu masyarakat negara lepas tahap dar jangkit covid tingkat perkara galak cuai papar nama nombor akaun bank medium sosial undang tahu maklumat papar sindiket tipu daya hubung individu samar pegawai polis bank imigresen lain salah pindah wang nasihat mada kongsi maklumat peribadi sahaja papar konon mudah si beri,True 
0,polis nafi gambar tular babit lelaki percaya pengantin langgar nikah hadap jabat agama daerah kubang pasu padkp ketua polis daerah kubang pasu superintendan mohd ismail ibrahim terima maklumat hospital lelaki percaya serang sawan beliau cedera muka mangsa akibat jatuh mangsa langgar babit malang tular hubung gambar lelaki baring jalan perhati isterinya pakai pengantin tular laman sosial,True 
0,menteri kesihatan malaysia kkm dakwa van kkm aktiviti jenayah palsu van milik kkm kakitangan libat warga kerja kkm kkm lapor polis hubung adu palsu kkm jabat kesihatan daerah pkd hubung rumah polis diraja malaysia pdrm kesah bahawa pdrm terima lapor polis isu jalan siasat dapat ianya salah faham adu hadir lokasi rumah adu nombor daftar diviralkan salah wujud kenderaan orang individu diviralkan sah kakitangan menteri kesihatan malaysia kkm kenderaan m van milik menteri kesihatan daerah petaling kkm lapor polis kesah hadir pegawai kkm lokasi pantau pui covid jam petang milik rumah kait jelas kesah bahawa van kakitangan tular kkm jelas rujuk,True 
0,nyata medium menteri negeri kdn kdn bahawa nyata medium program rehiring palsu sebarang nyata kdn keluar platform rasmi,True 
0,bahagian hab halal jakim jakim terima awam status halal produk frankfurter ayam jenama rahmat dakwa halal maklum jelas isu keluar sember tular produk pegang sijil kesah halal malaysia sah justeru masyarakat guna seru semak sahih informasi sebar,True 
0,jabat perdana menteri pmo nafi berita palsu bahawa ajar tingkat sekolah julai tular medium sosial,True 
0,polis diraja malaysia pdrm selangor polis kontinjen selangor kesah jadi laku lapor polis kait jadi terima polis buka kertas siasat hubung kes suspek tuduh mahkamah jatuh hukum hubung orang ramai nasihat mudah pengaruh bertanggungjawab komen-komen negatif cetus suasana ketidakharmonian guna medium sosial polis selangor bahawa jadi kes tular,True 
0,polis diraja malaysia pdrm siasat jalan pdrm spu seberang perai utara dapat mesej suara jumpa pengerusi masjid bagan kesah perkara sema menteri kesihatan malaysia kkm laksana maklum bahawa perkara,True 
0,nyata medium lembaga hasil negeri malaysia lhdnm lhdnm e sindiket tipu gerak aktif arah mangsa bayar tunggak cukai jual khidmat sst surat palsu nama logo lhdnm daya orang ramai surat palsu kandung butir peribadi mangsa maklumat perban amaun cukai tunggak bayar lengkap tandatangan palsu pegawai lhdnm mangsa mengenalpasti surat palsu mudah rana perihak sst kendali agens kendali lhdnm lhdnm pandang serius perkara orang ramai nasihat hati panggil e-mel mahupun surat ragu kesah lhdnm sebarang bayar cukai akaun lhdnm akaun peribadi individu mahupun tiga,True 
0,polis nafi maklumat tular medium sosial konon tular jangkit pandemik covid pusat transformasi bandar utc seremban ketua polis daerah seremban acp mohd said ibrahim laku lelaki dapat ingkar perintah kuarantin patut jalan rumah lepas pulang negara jadi malam laku petang menteri kesihatan keluar kompaun lelaki usia rana ingkar perintah kuarantin rumah tempoh perintah kawal gera pulih pkpp lelaki patut rumah degil pergi utc seremban baharu pasport antarabangsa milik gu langgar perintah kuarantin tetap tiada kes tular covid utc seremban tular malam julai,True 
0,badan bangun ekonomi sedc sarawak maklum tiada kes covid laku kawasan kompleks kubah ria tular bertanggungjawab kompleks kubah ria operasi pagi malam,True 
0,polis nafi laku jadi malang motosikal percaya gelincir akibat langgar bungkus minyak masak susur plaza tol sungai tani selatan sungai tani tular medium sosial timbal ketua polis daerah kuala muda superintendan shamsudin mamat tiada lapor malang mana periksa lebuh raya plus sungai tani hala arah selatan dapat tiada kesan minyak masak temu lalu polis ronda lebuh raya plus kesah tiada jadi tular laku lebuh raya sungai tani orang ramai maklumat kait maklum polis hubung,True 
0,majlis selamat negara mkn sebar mesej palsu,True 
0,nyata medium jabat siasat penguatkuasaan trafik jspt jabat siasat penguatkuasaan trafik jspt dapat video tular operasi jalan jspt salah tafsir tindak kompaun salah pakai pelitup muka ogos perintah kawal gera pulih pkpp berkuatkuasa sebar medium sosial jspt bahawa video tular operasi jalan jspt selangor jun lebuhraya sekutu operasi ada tuju ambil tindak tunggang motosikal ikut lorong motosikal sedia hasil operasi saman keluar salah ramai tunggang motosikal gagal patuh atur risiko bahaya tugas jspt menguatkuasakan undang jspt gesa orang ramai henti sebarang sebar video berita muat kongsi laman sosial tindak kena mana individu dapat sengaja sensasi isu cetus gusar kalang masyarakat,True 
0,jabat kerja raya jkr malaysia jkr malaysia ambil berat isu tular medium sosial tarikh ogos hubung kandung facebook foto nyata gagal cerun jalan simpang pulai blue vallet ft seksyen jkr maklum bahawa jalan lokasi selamat guna jalan raya dasar struktur pile raft jalan kukuh pantau terus jkr robotic total station kerja baik jangka pendek laksana ikut jadual maklum lokasi jalan simpang pulai blue vallet ft seksyen daerah kinta perak alami jadi runtuh cerun downslope oktober musim hujan runtuh cerun downslope luas m kes punca hakisan air hujan muka bumi kawasan lembah jajar jalan letak pile raft bina m ch-ch mana tanam batu lebih lindung tiedback wall tambah ikut kira rekabentuk struktur piled embankment tahan runtuh rebak struktur tindak jangka pendek jalan tapak a ft sekseyn tembok tahan tie back wall soil nail gunting m b ft seksyen tembok tahan tie back wall micropile with slab tindak jangka kerja baik kekal rancang selamat guna jalan raya kaedah jenis contiguous bored wall with anchor kerja baik kekal laksana jurus untuk terima alat pantau gera cerun automatik iaitu robotic total station sedia pasang lokasi cerap data enam unit prism letak struktur tembok tahan samping bilang tolok hujan pasang tunjuk hubungkait stabil cerun kadar amat hujan,True 
0,jabat kesihatan negeri melaka jabat kesihatan negeri melaka rujuk pesan ringkas sebar aplikasi whatsapp tangkap skrin screenshot papar selidik tempat lawat tempoh ayer molek ayer keroh cetus bimbang kalang masyarakat jangkit sakit covid pesan sebar individu bertanggungjawab jabat bahawa kandung pesan ringkas kait kes covid melaka tiada kes positif covid aktif lapor tempat nyata tempat selamat kunjung masyarakat kekal patuh arah penjara fizikal meter hindar sesak kawasan sempit bersembang masyarakat amal pakai pelitup muka kerap cuci tangan patuh nasihat kesihatan keluar raja,True 
0,menteri kesihatan malaysia kkm rakaman suara tular aplikasi whatsapp dakwa kes positif covid guar chempedak kedah palsu,True 
0,kumpul cimb had cimb kumpul cimb kesah bahawa premis cawangan kota damansara ttdi operasi kakitangan kumpul jual gerak cimb msf kota damansara kontak rapat sakit covid hospital sungai buloh uji saring jalan kuarantin tunggu putus uji saring lima kakitangan hubung mana kakitangan cimb kota damansara ttdi dua lokasi cawangan pusat msf tingkat asing langkah jaga dua bangun jalan prose sanitasi bersih jamin kesihatan selamat langgan kakitangan,True 
0,polis pulau pinang nafi ada sekat tutup jalan keliling penjara rem sebar medium sosial ketua polis daerah timur laut acp soffian santong tiada lalu tutup sekat jalan raya laksana kawasan takat terima apa arah kait tutup jalan,True 
0,bahagian hab halal jakim maklum produk bijirin ez mini crunchies crispy pork floss keluar syarikat bee cheng hiang pegang layak mohon sijil kesah halal malaysia rana bahan ramu halal sumber babi pork justeru guna nasihat teliti label bungkus produk makan pasar beli guna elak ragu utama produk premis makan milik sijil kesah halal malaysia sah rana ianya jamin halal toyyiban iaitu suci bersih selamat ikut gari pandu standard undang kait halal tetap negara,True 
0,menteri didik yb maszlee malik tukar guru beku prosedur operasi standard sop sedia prose mohon tukar terima mohon tukar guru sabah sarawak semenanjung mohon semenanjung negeri sop sedia iaitu dasar kriteria penting khidmat kosong jawat negeri mohon perlu opsyen negeri mohon kpm utama mohon guru ala ikut pasang timbang mohon kes sakit kronik ancam selamat sumber kosmo,True 
0,menteri utiliti sarawak datuk seri dr stephen rundi struktur empang bengoh padawan sah kukuh depan sebarang risiko bocor tular susul simulasi latih cemas babit duduk baru hasil periksa dapat empang selamat operasi justeru duduk tempat hampir kawasan hilir empang bimbang rana struktur aku kukuh sentiasa periksa kala agens kait tampung perlu air bersih duduk bandaraya kuching kawasan sembilan kampung kawasan tempat letak hampir empang bengoh sebahagian duduk babit simulasi cemas sandar situasi empang alami bocor sumber berita hari,True 
0,orang ramai nasihat sentiasa hati ambil produk minum hari elak jebak beli produk campur dadah arah jabat siasat jenayah bukit aman dato sri mohmad salleh hasil risi operasi jalan jenama paket minum hari dikenalpasti kandung dadah edar pusat hibur parti-parti liar negara modus operandi sindiket bungkus paket minum masuk dadah syabu eramin ecstasy ketamin dalam edar tiga strategi baharu sindiket undang gusar tindak berani jual buka kilang sekolah kedai sumber facebook polis diraja malaysia,True 
0,orang ramai nasihat hati sebar virus sakit tangan kaki mulut kes troli alat main bangku pusat beli belah pasaraya jabat kesihatan negeri pulau pinang jknpp arah pasar raya pusat membeli-belah kerja disinfeksi sucihama troli alat main bangku premis arah keluar susul tingkat kes sakit tangan kaki mulut hfmd negeri pengerusi jawatankuasa tani industri asas tani bangun bandar kesihatan negeri dr afif bahardin arah keluar lepas jabat babit periksa dapat alat punca tular sakit justeru beliau harap milik operator premis patuh arah keluar dr afif nasihat bapa ahli keluarga jangkit sakit hfmd dikuarantin rumah lepas rawat nasihat doktor,True 
0,orang ramai nasihat kongsi maklumat peribadi ikut arah panggil dakwa pegawai bank amanah saham nasional had asnb ketua pegawai eksekutif arah eksekutif asnb mohammad hussin pelabur sentiasa waspada nali tanya maklumat peribadi pelabur beliau terima sebarang panggil curiga pelabur saran mudah panik sebarang transaksi babit keluar asb unit amanah asnb pelabur hubung jabat urus ejen hubung langgan talus pasti hubung panggil terima ulas mohammad ekang tipu anjur program didik asas pelabur seminar pelabur,True 
0,menteri negeri jelas dakwa bahawa isu janji air rel laju hsr kaji mengugat hubung hala malaysia singapura sepertimana tular medium sosial menteri datuk saifuddin abdullah tangguh projek rel laju hsr kuala lumpur-singapura kaji janji air rencat hubung hala malaysia singapura dua raja isu hsr janji air tangan ganggu gugat hubung hala sedia dua raja mahu tingkat hubung hala dua negara,True 
0,menteri utiliti sarawak nafi dakwa sungai sadong laitu sumber air bahagian seri cari bahan racun dasar sampel uji oleh makmal swasta putus air mentah awat loji rawat air slabi langgar piawai spesifikasi standard alit air minum tetap menteri kesihatan unsur agro-kimia racun perosak ammonia anion kes sampel air mentah awat putus uji makmal kategori racun rumput perosak nilai maksimum terima tetap standard alit air minum pekat racun rumput periksa air mentah nilai maksimum terima mg l menteri utiliti terusi jabat bekal air bandar jbalb puas hati uji makmal tiada cemar kes dasar putus sampel ambil jun sungai selamat sumber air loji rawat air slabi sumber utu borneo,True 
0,jelas jabat sukarelawan malaysia rela jelas dakwa tamat tugas kawal selamat pusat khidmat komuniti rela pkkr rela nyata jabat sukarelawan malaysia rela surat tular medium sosial tamat tugas kawal selamat pusat khidmat komuniti rela pkkr negara surat tamat tugas kawal selamat pkkr potong elaun ahli rela maklum tugas ronda selamat wujud januari bantu pelihara selamat tugas libat tugas ronda ianya sifat laksana pkkr negara libat serama anggota bayar elaun tugas tamat tugas pkkr nilai tugas jabat laksana tengah nilai rangkum aspek perlu tugas duduk wang jabat januari jabat laksana ronda selamat sukarela daerah negara januari ronda sukarela selaras hasrat jabat hidup semangat sukarela kalang anggota rela tamat tugas ronda pkkr libat tugas jalan jejas operasi pkkr operasi sediakala sumber facebook jabat sukarelawan malaysia rela kosmo,True 
0,waspada orang ramai nasihat waspada panggil palsu nama bank negara malaysia maklumat peribadi bank negara malaysia maklumat peribadi maklumat wang bank negara malaysia siapa pindah wang akaun tiga bank negara malaysia simpan wang orang ramai mana akaun sumber facebook rasmi bnm,True 
0,palsu tular medium sosial dakwa bahawa mangsa jangkit virus selsema burung tuar sabah arah kesihatan sabah dr christina rundi tiada jangkit virus selesema burung manusia lapor tuar diisytiharkan kawasan wabak beliau kerjasama jabat khidmat veterinar jpv sabah pantau nilai situasi e laku jangkit manusia sumber kosmo,True 
0,waspada orang ramai industri kapal waspada amar angin kencang laut gelora sabtu ogos nyata jabat meteorologi malaysia i amar angin kencang laut gelora kategori angin kencang barat daya laju kmsj ombak meter jangka kawasan air phuket timur laut condore utara reef north utara palawan sabtu ogos angin kencang laut gelora bahaya aktiviti kapal pantai tangkap ikan khidmat feri ii amar angin kencang laut gelora kategori angin kencang barat daya laju kmsj ombak meter jangka kawasan air selat melaka utara samui selatan condore selatan reef north layang labu sulu sabtu ogos angin kencang laut gelora bahaya bot rekreasi laut sukan laut iii amar ribut petir ribut petir hujan lebat angin kencang jangka kawasan air phuket selat melaka utara samui tioman labu pagi khamis ogos sebab angin kencang kmsj laut gelora ombak capai tinggi meter bahaya bot seksyen b air malaysia i amar angin kencang laut gelora kategori angin kencang barat daya laju kmsj ombak meter jangka kawasan air li kedah sabah barat timur sabtu ogos sebab angin kencang kmsj laut gelora ombak capai tinggi meter bahaya bot ii amar ribut petir ribut petir hujan lebat angin kencang jangka kawasan air li kedah p pinang lantan terengganu wp labu sabah barat pagi khamis ogos sebab angin kencang kmsj laut gelora ombak capai tinggi meter bahaya bot sumber jabat meteorologi malaysia,True 
0,waspada orang ramai nasihat hati modus operandi jenayah dokumen palsu polis diraja malaysia nyata mudah daya waspada dokumen palsu jenayah catit hubung serta tarikh maklumat perban orang pindah wang akaun tiga dapat kesah bincang orang tindak sumber facebook polis diraja malaysia,True 
0,jelas menteri kesihatan malaysia kkm jelas lapor bahawa lambak udang galah jual murah mudarat kesihatan sepertimana hangat kata ketua arah kesihatan nyata menteri kesihatan malaysia kkm ambil maklum isu tular medium sosial lapor medium massa ogos kait isu lambak udang galah murah malaysia dakwa sebab gatal badan bengkak bengkak hidung mata air cirit-birit muntah kkm bahagian selamat alit makan jalan pantau makan pasar tempat pintu masuk negara januari konsainan udang udang galah diimport serta sijil kesihatan jamin bahawa konsainan udang bebas bahan larang keluar kuasa competent authority negara pengeksport libat sijil kesihatan serta konsainan udang benar masuk negara tuju pantau sampel udang import ambil pintu masuk negara sampel udang import ambil pintu masuk negara tempoh januari julai semua dapat patuh akta makan atur bawah isu jual udang galah murah kkm tingkat pantau produk pintu masuk negara pasar tempat patuh undang makan samping kkm bekerjasama menteri tani industri asas tani makan diimport negara patuh akta makan atur bawah tanggungjawab libat pengimport agen jual produk makan diimport jual pasar patuh undang makan seksyen akta makan tetap bahawa mana orang sedia jual apa makan apa bahan racun merosakkan selain mudarat kesihatan salah sabit kena denda lebih rm penjara tempoh lebih dua sumber ketua arah kesihatan utu malaysia sinar hari,True 
0,jelas menteri ehwal ekonomi datuk seri mohamed azmin ali jelas dakwa bahawa majlis amanah rakyat mara pecah menteri sepertimana hangat kata menteri ehwal ekonomi datuk seri mohamed azmin ali majlis amanah rakyat mara pecah menteri dakwa agens tubuh perkasa sosioekonomi orang melayu bumiputera letak menteri ehwal ekonomi sengaja menzahirkan resah bahawa mara pecah perkara niat jahat cuba timbul timbul resah masyarakat hubung beliau bahawa mara tubuh objektif utama bangun usahawan golong bumiputera tahan raja sumber utu malaysia,True 
